userId,movieId,rating,timestamp,genres,tag
1,1042,4.0,964981179,"['Comedy', 'Drama']",[]
1,1080,5.0,964981327,['Comedy'],[]
1,1089,5.0,964982951,"['Crime', 'Mystery', 'Thriller']",[]
1,1090,4.0,964984018,"['Drama', 'War']",[]
1,1092,5.0,964983484,"['Crime', 'Mystery', 'Thriller']",[]
1,1097,5.0,964981680,"['Children', 'Drama', 'Sci-Fi']",[]
1,1127,4.0,964982513,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",[]
1,1136,5.0,964981327,"['Adventure', 'Comedy', 'Fantasy']",[]
1,1197,5.0,964981872,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",[]
1,1206,5.0,964983737,"['Crime', 'Drama', 'Sci-Fi', 'Thriller']",[]
1,1210,5.0,964980499,"['Action', 'Adventure', 'Sci-Fi']",[]
1,1219,2.0,964983393,"['Crime', 'Horror']",[]
1,1220,5.0,964981909,"['Action', 'Comedy', 'Musical']",[]
1,1222,5.0,964981909,"['Drama', 'War']",[]
1,1224,5.0,964984018,"['Action', 'Drama', 'Romance', 'War']",[]
1,1226,5.0,964983618,"['Drama', 'Romance']",[]
1,1240,5.0,964983723,"['Action', 'Sci-Fi', 'Thriller']",[]
1,1256,5.0,964981442,"['Comedy', 'Musical', 'War']",[]
1,1258,3.0,964983414,['Horror'],[]
1,1265,4.0,964983599,"['Comedy', 'Fantasy', 'Romance']",[]
1,1270,5.0,964983705,"['Adventure', 'Comedy', 'Sci-Fi']",[]
1,1275,5.0,964982290,"['Action', 'Adventure', 'Fantasy']",[]
1,1278,5.0,964983414,"['Comedy', 'Fantasy']",[]
1,1282,5.0,964982703,"['Animation', 'Children', 'Fantasy', 'Musical']",[]
1,1291,5.0,964981909,"['Action', 'Adventure']",[]
1,1298,5.0,964984086,"['Drama', 'Musical']",[]
1,1348,4.0,964983393,['Horror'],[]
1,1377,3.0,964982653,"['Action', 'Crime']",[]
1,1396,3.0,964983017,"['Action', 'Comedy', 'Crime', 'Drama', 'Sci-Fi']",[]
1,1408,3.0,964982310,"['Action', 'Romance', 'War', 'Western']",[]
1,1445,3.0,964984112,"['Comedy', 'War']",[]
1,1500,4.0,964980985,"['Comedy', 'Crime', 'Romance']",[]
1,1552,4.0,964982620,"['Action', 'Adventure', 'Thriller']",[]
1,1573,5.0,964982290,"['Action', 'Crime', 'Drama', 'Thriller']",[]
1,1580,3.0,964981125,"['Action', 'Comedy', 'Sci-Fi']",[]
1,1625,5.0,964983504,"['Drama', 'Mystery', 'Thriller']",[]
1,1644,3.0,964983536,"['Horror', 'Mystery', 'Thriller']",[]
1,1732,5.0,964981125,"['Comedy', 'Crime']",[]
1,1777,4.0,964981230,"['Comedy', 'Romance']",[]
1,1793,4.0,964981404,['Comedy'],[]
1,1805,4.0,964983056,"['Crime', 'Drama', 'Mystery', 'Thriller']",[]
1,1920,4.0,964981780,"['Animation', 'Children', 'Fantasy', 'War']",[]
1,1967,4.0,964981710,"['Adventure', 'Fantasy', 'Musical']",[]
1,2000,4.0,964982211,"['Action', 'Comedy', 'Crime', 'Drama']",[]
1,2005,5.0,964981710,"['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy']",[]
1,2012,4.0,964984176,"['Adventure', 'Comedy', 'Sci-Fi', 'Western']",[]
1,2018,5.0,964980523,"['Animation', 'Children', 'Drama']",[]
1,2028,4.0,964981888,"['Action', 'Drama', 'War']",[]
1,2033,5.0,964982903,"['Adventure', 'Animation', 'Children', 'Fantasy']",[]
1,2046,4.0,964982563,"['Adventure', 'Children', 'Sci-Fi']",[]
1,2048,5.0,964982791,"['Action', 'Animation', 'Children', 'Crime']",[]
1,2058,5.0,964982400,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",[]
1,2078,5.0,964982838,"['Animation', 'Children', 'Comedy', 'Musical']",[]
1,2090,5.0,964982838,"['Adventure', 'Animation', 'Children', 'Crime', 'Drama']",[]
1,2093,3.0,964981710,"['Adventure', 'Children', 'Fantasy']",[]
1,2094,5.0,964982653,"['Action', 'Adventure', 'Sci-Fi']",[]
1,2099,4.0,964982588,"['Adventure', 'Animation', 'Children', 'Musical']",[]
1,2105,4.0,964981725,"['Action', 'Adventure', 'Sci-Fi']",[]
1,2115,5.0,964982529,"['Action', 'Adventure', 'Fantasy']",[]
1,2116,5.0,964982876,"['Adventure', 'Animation', 'Children', 'Fantasy']",[]
1,2137,5.0,964982791,"['Animation', 'Children']",[]
1,2139,5.0,964982791,"['Adventure', 'Animation', 'Children', 'Drama']",[]
1,2141,5.0,964982838,"['Adventure', 'Animation', 'Children', 'Comedy']",[]
1,2143,4.0,964981725,"['Adventure', 'Fantasy', 'Romance']",[]
1,2161,5.0,964981710,"['Adventure', 'Children', 'Fantasy']",[]
1,2174,4.0,964981680,"['Comedy', 'Fantasy']",[]
1,2253,2.0,964981775,"['Comedy', 'Fantasy']",[]
1,2268,4.0,964982989,"['Crime', 'Drama', 'Thriller']",[]
1,2273,4.0,964982310,"['Action', 'Comedy', 'Crime', 'Thriller']",[]
1,2291,5.0,964983664,"['Drama', 'Fantasy', 'Romance']",[]
1,2329,5.0,964983263,"['Crime', 'Drama']",[]
1,2353,5.0,964983861,"['Action', 'Thriller']",[]
1,2366,4.0,964982462,"['Action', 'Adventure', 'Fantasy', 'Horror']",[]
1,2389,2.0,964983094,"['Crime', 'Horror', 'Thriller']",[]
1,2395,5.0,964981093,"['Comedy', 'Drama']",[]
1,2406,4.0,964982310,"['Action', 'Adventure', 'Comedy', 'Romance']",[]
1,2414,3.0,964982513,"['Action', 'Adventure', 'Children', 'Fantasy', 'Mystery', 'Thriller']",[]
1,2427,5.0,964982242,"['Action', 'Drama', 'War']",[]
1,2450,4.0,964982620,"['Adventure', 'Comedy', 'Sci-Fi']",[]
1,2459,5.0,964983414,['Horror'],[]
1,2470,5.0,964982588,"['Adventure', 'Comedy']",[]
1,2478,4.0,964984169,"['Comedy', 'Western']",[]
1,2492,4.0,965719662,"['Comedy', 'Romance']",[]
1,2502,5.0,964981278,"['Comedy', 'Crime']",[]
1,2528,3.0,964982328,"['Action', 'Adventure', 'Sci-Fi']",[]
1,2529,5.0,964982242,"['Action', 'Drama', 'Sci-Fi']",[]
1,2542,5.0,964981265,"['Comedy', 'Crime', 'Thriller']",[]
1,2571,5.0,964981888,"['Action', 'Sci-Fi', 'Thriller']",[]
1,2580,5.0,964983000,"['Comedy', 'Crime']",[]
1,2596,5.0,964981144,"['Comedy', 'Drama']",[]
1,2616,4.0,964983080,"['Action', 'Crime']",[]
1,2617,2.0,964982588,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Horror', 'Thriller']",[]
1,2628,4.0,964980523,"['Action', 'Adventure', 'Sci-Fi']",[]
1,2640,4.0,964982377,"['Action', 'Adventure', 'Sci-Fi']",[]
1,2641,5.0,964982620,"['Action', 'Sci-Fi']",[]
1,2644,4.0,964983393,['Horror'],[]
1,2648,4.0,964983414,"['Drama', 'Horror', 'Sci-Fi']",[]
1,2692,5.0,964981855,"['Action', 'Crime']",[]
1,2700,5.0,964980985,"['Animation', 'Comedy', 'Musical']",[]
1,2716,5.0,964983414,"['Action', 'Comedy', 'Sci-Fi']",[]
1,2797,4.0,964981710,"['Comedy', 'Drama', 'Fantasy', 'Romance']",[]
1,2826,4.0,964980523,"['Action', 'Adventure', 'Fantasy']",[]
1,2858,5.0,964980868,"['Drama', 'Romance']",[]
1,2916,4.0,964982290,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",[]
1,2944,5.0,964981872,"['Action', 'Drama', 'War']",[]
1,2947,5.0,964982176,"['Action', 'Adventure', 'Thriller']",[]
1,2948,5.0,964982191,"['Action', 'Adventure', 'Thriller']",[]
1,2959,5.0,964983282,"['Action', 'Crime', 'Drama', 'Thriller']",[]
1,2985,4.0,964983034,"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",[]
1,2987,5.0,964982495,"['Adventure', 'Animation', 'Children', 'Comedy', 'Crime', 'Fantasy', 'Mystery']",[]
1,2991,5.0,964982271,"['Action', 'Adventure', 'Thriller']",[]
1,2993,5.0,964982242,"['Action', 'Adventure', 'Thriller']",[]
1,2997,4.0,964980896,"['Comedy', 'Drama', 'Fantasy']",[]
1,3033,5.0,964983762,"['Comedy', 'Sci-Fi']",[]
1,3034,5.0,964982791,"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical']",[]
1,3053,5.0,964984086,"['Drama', 'War']",[]
1,3147,5.0,964983873,"['Crime', 'Drama']",[]
1,3168,4.0,964982495,"['Adventure', 'Drama']",[]
1,3176,1.0,964983504,"['Drama', 'Mystery', 'Thriller']",[]
1,3243,3.0,964981093,['Comedy'],[]
1,3247,3.0,964983108,"['Comedy', 'Crime']",[]
1,3253,5.0,964981107,['Comedy'],[]
1,3386,5.0,964983484,"['Drama', 'Mystery', 'Thriller']",[]
1,3439,4.0,964981799,"['Action', 'Children', 'Fantasy']",[]
1,3440,4.0,964981799,"['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy']",[]
1,3441,5.0,964982328,"['Action', 'Drama', 'War']",[]
1,3450,5.0,964981144,['Comedy'],[]
1,3489,4.0,964981775,"['Adventure', 'Comedy', 'Fantasy']",[]
1,3527,4.0,964982271,"['Action', 'Sci-Fi', 'Thriller']",[]
1,3578,5.0,964980668,"['Action', 'Adventure', 'Drama']",[]
1,3617,4.0,964980683,['Comedy'],[]
1,3671,5.0,964981589,"['Comedy', 'Western']",[]
1,3702,5.0,964983737,"['Action', 'Adventure', 'Sci-Fi']",[]
1,3703,5.0,964981909,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",[]
1,3729,5.0,964982363,"['Action', 'Crime', 'Drama', 'Thriller']",[]
1,3740,4.0,964982417,"['Action', 'Adventure', 'Comedy', 'Fantasy']",[]
1,3744,4.0,964980694,"['Action', 'Crime', 'Thriller']",[]
1,3793,5.0,964981855,"['Action', 'Adventure', 'Sci-Fi']",[]
1,4006,4.0,964982903,"['Adventure', 'Animation', 'Children', 'Sci-Fi']",[]
1,5060,5.0,964984002,"['Comedy', 'Drama', 'War']",[]
2,318,3.0,1445714835,"['Crime', 'Drama']",[]
2,3578,4.0,1445714885,"['Action', 'Adventure', 'Drama']",[]
2,8798,3.5,1445714960,"['Action', 'Crime', 'Drama', 'Thriller']",[]
2,46970,4.0,1445715013,"['Action', 'Comedy']",[]
2,48516,4.0,1445715064,"['Crime', 'Drama', 'Thriller']",[]
2,58559,4.5,1445715141,"['Action', 'Crime', 'Drama', 'IMAX']",[]
2,60756,5.0,1445714980,['Comedy'],[]
2,68157,4.5,1445715154,"['Action', 'Drama', 'War']",[]
2,74458,4.0,1445714926,"['Drama', 'Mystery', 'Thriller']",[]
2,77455,3.0,1445714941,"['Comedy', 'Documentary']",[]
2,80489,4.5,1445715340,"['Crime', 'Drama', 'Thriller']",[]
2,80906,5.0,1445715172,['Documentary'],[]
2,86345,4.0,1445715166,['Comedy'],[]
2,91529,3.5,1445714891,"['Action', 'Adventure', 'Crime', 'IMAX']",[]
2,91658,2.5,1445714938,"['Drama', 'Thriller']",[]
2,99114,3.5,1445714874,"['Action', 'Drama', 'Western']",[]
2,106782,5.0,1445714966,"['Comedy', 'Crime', 'Drama']",[]
2,109487,3.0,1445715145,"['Sci-Fi', 'IMAX']",[]
2,112552,4.0,1445714882,['Drama'],[]
2,114060,2.0,1445715276,"['Crime', 'Drama', 'Thriller']",[]
2,115713,3.5,1445714854,"['Drama', 'Sci-Fi', 'Thriller']",[]
2,122882,5.0,1445715272,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",[]
2,131724,5.0,1445714851,['Documentary'],[]
3,31,0.5,1306463578,['Drama'],[]
3,647,0.5,1306463619,"['Action', 'Crime', 'Drama', 'War']",[]
3,688,0.5,1306464228,"['Action', 'Adventure', 'Comedy', 'War']",[]
3,720,0.5,1306463595,"['Adventure', 'Animation', 'Comedy']",[]
3,914,0.5,1306463567,"['Comedy', 'Drama', 'Musical', 'Romance']",[]
3,1093,0.5,1306463627,['Drama'],[]
3,1124,0.5,1306464216,['Drama'],[]
3,1263,0.5,1306463569,"['Drama', 'War']",[]
3,1272,0.5,1306463624,"['Drama', 'War']",[]
3,1275,3.5,1306463323,"['Action', 'Adventure', 'Fantasy']",[]
3,1302,0.5,1306464189,"['Children', 'Drama', 'Fantasy']",[]
3,1371,3.0,1306463561,"['Adventure', 'Sci-Fi']",[]
3,2080,0.5,1306463572,"['Animation', 'Children', 'Comedy', 'Romance']",[]
3,2090,0.5,1306464261,"['Adventure', 'Animation', 'Children', 'Crime', 'Drama']",[]
3,2105,2.0,1306463559,"['Action', 'Adventure', 'Sci-Fi']",[]
3,2288,4.0,1306463631,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",[]
3,2424,0.5,1306464293,"['Comedy', 'Romance']",[]
3,2851,5.0,1306463925,"['Adventure', 'Sci-Fi', 'Thriller']",[]
3,3210,0.5,1306463638,"['Comedy', 'Drama', 'Romance']",[]
3,3703,5.0,1306463603,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",[]
3,3949,0.5,1306464245,['Drama'],[]
3,4518,5.0,1306463770,"['Comedy', 'Horror']",[]
3,5048,0.5,1306464284,"['Adventure', 'Children', 'Comedy']",[]
3,5181,5.0,1306463718,"['Action', 'Sci-Fi', 'Thriller']",[]
3,5746,5.0,1306463708,"['Action', 'Horror', 'Mystery', 'Sci-Fi']",[]
3,5764,4.5,1306464021,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",[]
3,5919,5.0,1306463825,['Sci-Fi'],[]
3,7899,4.5,1306464036,['Action'],[]
3,7991,5.0,1306463684,"['Action', 'Sci-Fi']",[]
3,70946,5.0,1306463815,"['Fantasy', 'Horror']",[]
3,72378,0.5,1306464164,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",[]
4,21,3.0,986935199,"['Comedy', 'Crime', 'Thriller']",[]
4,32,2.0,945173447,"['Mystery', 'Sci-Fi', 'Thriller']",[]
4,45,3.0,986935047,"['Comedy', 'Drama', 'Thriller']",[]
4,47,2.0,945173425,"['Mystery', 'Thriller']",[]
4,52,3.0,964622786,"['Comedy', 'Drama', 'Romance']",[]
4,58,3.0,964538444,"['Comedy', 'Drama', 'Romance']",[]
4,106,4.0,986848784,"['Comedy', 'Drama']",[]
4,125,5.0,964622758,['Comedy'],[]
4,126,1.0,986848920,"['Adventure', 'Children', 'Fantasy']",[]
4,176,5.0,964622565,['Comedy'],[]
4,190,2.0,945079259,['Thriller'],[]
4,215,5.0,945079078,"['Drama', 'Romance']",[]
4,222,1.0,945629040,"['Drama', 'Romance']",[]
4,232,5.0,964622684,"['Comedy', 'Drama', 'Romance']",[]
4,235,2.0,945173513,"['Comedy', 'Drama']",[]
4,247,3.0,986848894,"['Crime', 'Drama']",[]
4,260,5.0,945079259,"['Action', 'Adventure', 'Sci-Fi']",[]
4,265,5.0,964538468,"['Drama', 'Fantasy', 'Romance']",[]
4,296,1.0,945173350,"['Comedy', 'Crime', 'Drama', 'Thriller']",[]
4,319,5.0,945079182,"['Comedy', 'Drama', 'Thriller']",[]
4,342,5.0,964538500,['Comedy'],[]
4,345,4.0,945629063,"['Comedy', 'Drama']",[]
4,348,4.0,964622786,['Comedy'],[]
4,351,3.0,986934901,"['Comedy', 'Drama', 'Romance']",[]
4,357,3.0,964623306,"['Comedy', 'Romance']",[]
4,368,4.0,945078690,"['Adventure', 'Comedy', 'Western']",[]
4,417,2.0,945078467,"['Comedy', 'Romance']",[]
4,441,1.0,986934915,['Comedy'],[]
4,457,5.0,945079259,['Thriller'],[]
4,475,5.0,945174290,['Drama'],[]
4,492,5.0,945079872,"['Comedy', 'Mystery']",[]
4,538,5.0,945078636,['Drama'],[]
4,539,1.0,964538832,"['Comedy', 'Drama', 'Romance']",[]
4,553,2.0,945079301,"['Action', 'Drama', 'Western']",[]
4,595,3.0,986848609,"['Animation', 'Children', 'Fantasy', 'Musical', 'Romance', 'IMAX']",[]
4,608,5.0,964540008,"['Comedy', 'Crime', 'Drama', 'Thriller']",[]
4,648,3.0,945079906,"['Action', 'Adventure', 'Mystery', 'Thriller']",[]
4,708,4.0,986935230,"['Comedy', 'Romance']",[]
4,892,4.0,964622714,"['Comedy', 'Drama', 'Romance']",[]
4,898,5.0,964623347,"['Comedy', 'Drama', 'Romance']",[]
4,899,4.0,945079653,"['Comedy', 'Musical', 'Romance']",[]
4,902,4.0,945078446,"['Drama', 'Romance']",[]
4,904,4.0,945079837,"['Mystery', 'Thriller']",[]
4,908,5.0,945173902,"['Action', 'Adventure', 'Mystery', 'Romance', 'Thriller']",[]
4,910,5.0,945173989,"['Comedy', 'Crime']",[]
4,912,5.0,945173902,"['Drama', 'Romance']",[]
4,914,5.0,945079670,"['Comedy', 'Drama', 'Musical', 'Romance']",[]
4,919,5.0,945079521,"['Adventure', 'Children', 'Fantasy', 'Musical']",[]
4,920,5.0,945173602,"['Drama', 'Romance', 'War']",[]
4,930,5.0,964538571,"['Film-Noir', 'Romance', 'Thriller']",[]
4,937,3.0,986849085,"['Comedy', 'Romance']",[]
4,1025,4.0,945079232,"['Animation', 'Children', 'Fantasy', 'Musical']",[]
4,1046,5.0,945173654,"['Drama', 'Romance']",[]
4,1060,2.0,986934819,"['Comedy', 'Drama']",[]
4,1073,4.0,945079483,"['Children', 'Comedy', 'Fantasy', 'Musical']",[]
4,1077,5.0,945173692,"['Comedy', 'Sci-Fi']",[]
4,1079,2.0,945078946,"['Comedy', 'Crime']",[]
4,1084,5.0,945079259,"['Crime', 'Drama']",[]
4,1086,5.0,964539723,"['Crime', 'Mystery', 'Thriller']",[]
4,1094,3.0,964538500,"['Drama', 'Romance', 'Thriller']",[]
4,1179,4.0,964539180,"['Crime', 'Drama', 'Film-Noir']",[]
4,1183,1.0,964778513,"['Drama', 'Romance', 'War']",[]
4,1188,5.0,964538500,"['Comedy', 'Romance']",[]
4,1196,5.0,964538763,"['Action', 'Adventure', 'Sci-Fi']",[]
4,1198,3.0,964538728,"['Action', 'Adventure']",[]
4,1250,5.0,945174008,"['Adventure', 'Drama', 'War']",[]
4,1259,4.0,964538728,"['Adventure', 'Drama']",[]
4,1265,4.0,964622684,"['Comedy', 'Fantasy', 'Romance']",[]
4,1266,4.0,986849037,"['Drama', 'Western']",[]
4,1279,2.0,986934832,"['Comedy', 'Drama']",[]
4,1282,5.0,945079653,"['Animation', 'Children', 'Fantasy', 'Musical']",[]
4,1283,5.0,945078690,"['Drama', 'Western']",[]
4,1288,4.0,945079653,['Comedy'],[]
4,1304,3.0,945078467,"['Action', 'Western']",[]
4,1391,1.0,945173766,"['Action', 'Comedy', 'Sci-Fi']",[]
4,1466,4.0,945173492,"['Crime', 'Drama']",[]
4,1517,4.0,945079790,"['Action', 'Adventure', 'Comedy']",[]
4,1580,3.0,986935244,"['Action', 'Comedy', 'Sci-Fi']",[]
4,1597,1.0,945079906,"['Drama', 'Mystery', 'Romance', 'Thriller']",[]
4,1617,2.0,945079837,"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",[]
4,1641,4.0,964622758,"['Comedy', 'Drama']",[]
4,1704,1.0,945629015,"['Drama', 'Romance']",[]
4,1733,5.0,945079143,"['Drama', 'Romance']",[]
4,1734,3.0,964539357,"['Comedy', 'Drama']",[]
4,1834,5.0,945174134,"['Crime', 'Drama', 'Mystery', 'Thriller']",[]
4,1860,2.0,986849001,['Drama'],[]
4,1883,4.0,964622642,"['Comedy', 'Drama', 'Romance']",[]
4,1885,3.0,964622617,"['Comedy', 'Drama', 'Romance']",[]
4,1895,4.0,945629179,"['Comedy', 'Drama', 'Romance']",[]
4,1907,3.0,964540505,"['Adventure', 'Animation', 'Children', 'Comedy', 'Drama', 'Musical', 'Romance']",[]
4,1914,4.0,964622714,"['Comedy', 'Drama']",[]
4,1916,1.0,986934786,"['Drama', 'Romance']",[]
4,1947,5.0,945079653,"['Drama', 'Musical', 'Romance']",[]
4,1966,2.0,964622684,['Comedy'],[]
4,1967,5.0,945078967,"['Adventure', 'Fantasy', 'Musical']",[]
4,2019,2.0,945078690,"['Action', 'Adventure', 'Drama']",[]
4,2076,4.0,945079052,"['Drama', 'Mystery', 'Thriller']",[]
4,2109,4.0,986935016,['Comedy'],[]
4,2145,3.0,986935328,"['Comedy', 'Drama', 'Romance']",[]
4,2150,5.0,986934738,"['Adventure', 'Comedy']",[]
4,2174,5.0,964539855,"['Comedy', 'Fantasy']",[]
4,2186,5.0,945174008,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",[]
4,2203,4.0,945079729,"['Crime', 'Drama', 'Thriller']",[]
4,2204,5.0,964540008,"['Mystery', 'Thriller']",[]
4,2324,1.0,964622590,"['Comedy', 'Drama', 'Romance', 'War']",[]
4,2336,2.0,964538964,['Drama'],[]
4,2351,4.0,945078467,['Drama'],[]
4,2359,4.0,964622590,['Comedy'],[]
4,2395,3.0,964623306,"['Comedy', 'Drama']",[]
4,2406,4.0,986935302,"['Action', 'Adventure', 'Comedy', 'Romance']",[]
4,2467,4.0,945079858,"['Crime', 'Drama', 'Mystery', 'Thriller']",[]
4,2571,1.0,945173385,"['Action', 'Sci-Fi', 'Thriller']",[]
4,2583,5.0,945078863,"['Comedy', 'Drama']",[]
4,2599,5.0,964622684,['Comedy'],[]
4,2628,1.0,986848894,"['Action', 'Adventure', 'Sci-Fi']",[]
4,2683,4.0,945079790,"['Action', 'Adventure', 'Comedy']",[]
4,2692,5.0,945079013,"['Action', 'Crime']",[]
4,2712,2.0,945078542,"['Drama', 'Mystery', 'Thriller']",[]
4,2763,1.0,964778621,"['Action', 'Mystery']",[]
4,2770,2.0,945173553,['Comedy'],[]
4,2791,5.0,964539628,['Comedy'],[]
4,2858,5.0,964539140,"['Drama', 'Romance']",[]
4,2874,4.0,986935016,"['Comedy', 'Musical', 'Romance']",[]
4,2921,4.0,945078708,['Western'],[]
4,2926,5.0,986934870,"['Comedy', 'Drama']",[]
4,2959,2.0,945078528,"['Action', 'Crime', 'Drama', 'Thriller']",[]
4,2973,2.0,945078946,"['Comedy', 'Crime', 'Drama']",[]
4,2997,4.0,986848610,"['Comedy', 'Drama', 'Fantasy']",[]
4,3033,4.0,986936200,"['Comedy', 'Sci-Fi']",[]
4,3079,3.0,964778197,"['Comedy', 'Drama', 'Romance']",[]
4,3083,5.0,964622487,['Drama'],[]
4,3175,1.0,964538930,"['Adventure', 'Comedy', 'Sci-Fi']",[]
4,3176,4.0,964539771,"['Drama', 'Mystery', 'Thriller']",[]
4,3204,4.0,964539828,"['Action', 'Mystery', 'Thriller']",[]
4,3255,4.0,964623306,"['Comedy', 'Drama']",[]
4,3317,4.0,986934498,"['Comedy', 'Drama']",[]
4,3358,3.0,964622758,"['Comedy', 'Drama', 'Fantasy', 'Romance']",[]
4,3365,5.0,964538329,"['Drama', 'Western']",[]
4,3386,4.0,964539395,"['Drama', 'Mystery', 'Thriller']",[]
4,3408,4.0,986849238,['Drama'],[]
4,3481,2.0,964538243,"['Comedy', 'Drama', 'Romance']",[]
4,3538,2.0,986849212,['Comedy'],[]
4,3591,1.0,986935199,"['Comedy', 'Drama']",[]
4,3788,3.0,964539085,"['Drama', 'Mystery']",[]
4,3851,5.0,986849180,['Comedy'],[]
4,3897,4.0,986934465,['Drama'],[]
4,3967,4.0,986849164,['Drama'],[]
4,3996,4.0,986849130,"['Action', 'Drama', 'Romance']",[]
4,4002,3.0,986934819,['Comedy'],[]
4,4014,1.0,986849254,"['Drama', 'Romance']",[]
4,4021,4.0,986849180,['Drama'],[]
4,4027,3.0,986849201,"['Adventure', 'Comedy', 'Crime']",[]
4,4029,3.0,986849226,"['Comedy', 'Drama']",[]
4,4033,4.0,986849149,"['Drama', 'Thriller', 'War']",[]
4,4034,5.0,986848753,"['Crime', 'Drama', 'Thriller']",[]
4,4074,3.0,986848665,['Drama'],[]
4,4121,4.0,986934901,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",[]
4,4144,3.0,986848685,"['Drama', 'Romance']",[]
4,4166,3.0,986848700,"['Action', 'Drama']",[]
4,4226,2.0,1007569424,"['Mystery', 'Thriller']",[]
4,4239,5.0,986848685,"['Crime', 'Drama']",[]
4,4246,4.0,1007574542,"['Comedy', 'Drama', 'Romance']",[]
4,4252,3.0,1007569465,['Drama'],[]
4,4273,4.0,1007574470,['Drama'],[]
4,4347,4.0,1007569586,"['Comedy', 'Drama']",[]
